,id,name,selver_guess,price,selver_price,price/kg,selver_price_kg,similarity
9973,7271720,Puhastusgeel glükoolhappega Revitalift 150ml,"Puhastusgeel torudele, MR.MUSCLE, 500 ml",10.99,3.79,73.27,7.58,59
8636,7214361,Kondoomid One Touch Enjoy Maxx N12,"Kondoomid One Touch Lights N3, ONE TOUCH, 3 tk",7.79,2.29,0.65,0.76,59
2181,993668,Vegantoode taimsed kanatükid Vivera 160g,"Taimne viiner, BON VEGAN, 250 g",3.79,2.89,23.69,11.56,59
2310,812721,Riisi- ja tatravahvlid Rimi 100g,"Vinnutatud räim, KALURI, 100 g",0.84,1.99,8.4,19.9,59
8641,7185363,Pesukaits. Organyc Folded 100% puuv 24tk,"Pesukaitse Organic Normal, CAREFREE, 30 tk",4.99,3.29,0.21,0.11,59
2294,917919,Mitmevilja croissant 72g,"Till, SANTA MARIA, 7 g",0.75,0.85,9.38,121.43,59
8644,7196168,HUMER täiskasv. AER. 150ML,"Termos 750ml, DAY, 1 tk",14.19,15.99,94.6,15.99,59
9876,7167403,Kreem Sebamed matistav clear face 50 ml,"Kaerakreem vahustamiseks, DEARY, 250 g",15.29,1.99,305.8,7.96,59
9877,7173089,Ihupiim Sebamed niisutav 200ml,"Ihupiim SOS, NIVEA, 250 ml",9.99,5.99,49.95,23.96,59
9587,7244875,Juuksevärv Syoss Color 7-5 Loomulik,"Juukselakk Shine&Hold, SYOSS, 300 ml",7.59,7.49,7.59,24.97,59
11373,7231859,Metallist joogipudel Estonia sinine 1tk,"Joogipudel kuldne, ISOSTAR, 1 L",7.99,5.99,7.99,5.99,59
13805,7238706,"Vein Las Invernadas Vineyards Malbec 0,75l",Le Grand Noir Malbec 75 cl,8.99,8.99,0.0,11.99,59
8663,7006346,After shave palsam Nivea silver protect 100ml,"Rulldeodorant Silver Protection, NIVEA, 50 ml",10.79,2.99,107.9,59.8,59
13254,7219246,"Gt.vein Lindemans Bin 85 Pinot Grigio 0,75l",Vitis Nostra Pinot Grigio 75 cl,11.49,8.29,15.32,11.05,59
1324,200905,Juust Royal Blue kg,"Juust Prima, ANDRE FARM, kg",2.88,19.99,0.0,19.99,59
1353,814204,Veise ribid Rimi kg,"Ribi marinaadis, SELVER, kg",7.59,10.49,7.99,10.49,59
6052,196227,Tee sidrunheina&kummeli Lipton 20pk,"Kombucha roheline tee sidruniga, CIVU, 400 ml",1.79,2.19,55.94,5.48,59
6917,811470,Mahepuder I Love Eco õun-kaneel 6k 120g,"Kiirkaerahelbepuder õuna ja kaneeli, AXA, 40 g",1.09,0.49,9.08,12.25,59
2036,993895,"Kuivatatud vorsti ja leiva snäkk Argal 33,5g","Kuivatatud seakärss, PREEMIA, 5 tk",1.35,3.99,39.71,0.8,59
11423,7105660,Pesupulber Magnolia Bonux 1.5kg/20pk,"Pesupulber Color 4pk, ARIEL, 260 g",5.69,2.29,3.79,8.81,59
551,291529,Rosmariin potis tk,"Rosmariin, SANTA MARIA, 15 g",3.59,0.69,3.59,46.0,59
510,904532,Värsked datlid Selection by Rimi 600g,"Riisihelbed (karbis), VESKI MATI, 500 g",4.49,2.59,7.48,5.18,59
11151,7257879,Küünal MULLER meretuul 4 h 18 tk.,"Plaaster Mr.Happy, MEDRULL, 10 tk",3.19,1.89,3.19,0.19,59
13343,7175384,"Gin Nordic Spirits Lab 41%vol 0,5l","Sprotid õlis, NORDIC, 120 g",16.39,2.99,32.78,24.92,59
512,289586,Passion kg,"Laim, kg",2.7,3.99,8.99,3.99,59
11152,7115445,Põlvikud Golden Lady Micro 50den nero,"Naiste sukkpüksid Micro 50den, BELLISSIMA, 5 nero",2.99,4.99,2.99,4.99,59
7072,7189287,Joogipudel lastele Philips Avent 200ml,"Tass kõrrega 12+m, PHILIPS AVENT, 300ml",7.79,12.99,7.79,12.99,59
520,934453,Kartul 5kg võrgus Lily,"Mahlaapelsin võrgus, 1 kg",3.49,1.49,0.7,1.49,59
1855,948729,Tuunikala tükid omas mahlas John West 160g,"Tuunikala oliivõlis, RIO MARE, 160 g",2.79,4.99,17.44,31.19,59
1846,973762,Lihapasteet M&M 210g,"Firmapasteet, PROFI, 131 g",1.69,0.89,8.05,6.79,59
11156,7209457,Pintslite komplekt ArtBerry 4tk,"Sulgpallireketite komplekt, 1tk",2.65,5.59,2.65,5.59,59
7033,7253256,"Pehmik TY Livvie leopard 15,5cm","Liköör LIVIKO Minty, 50 cl",7.99,11.39,7.99,22.78,59
11450,7130901,Arm.laua puh.vah. Tur.Wax New Car 500ml,"Puhastusvahend kaminaklaasile, STARWAX, 500 ml",6.19,6.99,6.19,13.98,59
1675,804188,Fuet tapas Selection by Rimi 80g,"Kondoom Fun Selection, BILLY BOY, 3 tk",1.69,1.99,21.13,0.66,59
11399,7231179,"Korrektuurlint 0,5cmx8m AW22","Korrektorlint 4,2mmx6m, TOMBOW, 1tk",0.99,2.39,0.99,2.39,59
13363,7226215,"Cognac Braastad VSOP Organic 40%vol 0,5l","Mustad oad vees, ORGANIC FOODS, 400 g",32.49,1.69,64.98,7.04,59
13364,104862,"Cognac Larsen XO 40%vol 0,7l karbis","Konjak LARSEN VS karbis, 70 cl",79.99,27.9,114.27,39.86,59
13390,7259121,"Liköör Kiiu Torn koore 16% 0,5l","Liköör LIVIKO Kirsi, 50 cl",8.69,5.99,17.38,11.98,59
1688,936238,"77,7% Juustuvorst 350g","Eesti juust, VALIO, 350 g",3.29,4.49,9.4,12.83,59
11442,7030584,Sukkpüksid Pierre Cardin Nic.20d vis. s4,"Naiste sukkpüksid Top 20 den ambrato 3, POMPEA",4.89,1.99,4.89,1.99,59
11441,7030583,Sukkpüksid Pierre Cardin Nic.20d vis. s3,"Naiste sukkpüksid Top 20 den ambrato 3, POMPEA",4.89,1.99,4.89,1.99,59
1746,804189,Fuet vorstikesed Selection by Rimi 150g,"Vegan vorstikesed, BEYOND MEAT, 200 g",4.39,6.99,29.27,34.95,59
1737,802424,Lõhefilee sinepikreemis Rimi 170g,"Maisikepikesed, LOTTE, 130 g",2.09,1.29,12.29,9.92,59
537,299435,Kõrvits Hokkaido kg,"Avokaado söömisküps, kg",6.62,8.99,1.89,8.99,59
7055,7050749,Ökoloogilised küpsised imikutele Holle 150 g,"Ökoloogiline hele suhkrusiirup, DAN SUKKER, 750 g",3.99,3.19,26.6,4.25,59
1731,813281,Veise tagaosasteik Rimi 200g,"Maisitang, VESKI MATI, 500 g",5.79,0.99,28.95,1.98,59
1705,811459,Schwarzwaldi sink Selection 100g,"Veisevürtsisink, OSKAR, 100 g",2.15,2.69,21.5,26.9,59
11440,7030582,Sukkpüksid Pierre Cardin Nic.20d vis. s2,"Naiste sukkpüksid Top 20 den ambrato 3, POMPEA",4.89,1.99,4.89,1.99,59
8842,7076119,Tualettvesi Adidas get ready naist. 50ml,"Niisked laste tualettpaberid, HIPP, 50 tk",12.79,1.69,255.8,0.03,59
500,915061,"Jääsalat I Love Eco 1kl, 300g","Pitsakate, NÕO, 300 g",2.49,2.89,8.3,9.63,59
6988,7160367,Hambahari-taimer Lotte,"Hambahari Target White Soft, JORDAN, 1 tk",5.29,2.59,5.29,2.59,59
6975,7258545,Strooganov pastinaagiga Põnn öko 240g,"Veiseböfstrooganov, KARNI, 400 g",2.49,6.99,10.38,17.47,59
6928,801665,Vatitikud Loving Touch karbis 60tk,"Vatitikud Bambus, NORMAL CLINIC, 300 tk",1.05,1.99,0.02,0.01,59
8861,7228164,Juuksevärv Gliss Color 8-1  Cool Medium Blond,"Juuksevärv Olia 8.0 Blonde, GARNIER, 1 tk",9.49,4.99,66.83,4.99,59
9998,7228121,Päevakreem Mossa niisutav 50ml,"Näokreem niisutav, PUHAS LOODUS, 75 ml",17.49,3.49,349.8,46.53,59
13317,736565,"Vahuvein Grand Cavalier Sweet 0,75l",Le Grand Noir Sauvignon Blanc 2010 75 cl,6.89,8.99,9.19,11.99,59
9631,7271671,Näokreem Q+A Collagen Anti-Age 50g,"Näomask Charcoal Collagen, PUREDERM, 1 tk",15.99,1.49,371.86,1.49,59
11133,759525,Riiv Maku,Jalariiv,4.89,3.99,4.89,3.99,59
7098,7189273,Joogipudel lastele Philips Avent 200ml,"Tass kõrrega 12+m, PHILIPS AVENT, 300ml",7.79,12.99,7.79,12.99,59
7080,7150573,Püree Kabrita ban.-õun-kitsep. 8+k 100g,"Määre läätse ja karriga, NOA, 175 g",3.49,2.69,34.9,15.37,59
8857,7228154,Juuksevärv Gliss Color 3-0 sügavpruun,"Palsam Color Protect 30, GLISS, 200 ml",9.49,4.99,66.83,24.95,59
8705,7227551,Radiance värskendav näovesi 200ml,"Värska Originaal, VÄRSKA VESI, 500 ml",11.79,0.89,58.95,1.78,59
11482,7142564,L.skp.Bellissima B403 hall-roosa 134/140,"Naiste sukkpüksid Special 40 den nero 1/2, BELLISSIMA",6.99,2.49,6.99,2.49,59
8712,7147695,Tualettvesi Jeanne Arthes Colonial 100ml,"Tualettvesi Dragon, meestele, LAZELL, 100 ml",12.49,10.99,124.9,109.9,59
6946,7189017,Rinnapadjad Philips Avent 60tk,"Värvipüüdja, VANISH, 10 tk",9.99,3.99,9.99,0.4,59
6951,801672,Niisked salvrätid Loving Touch 72tk,"Niisked salvrätikud Pure, HUGGIES, 56 tk",2.15,2.59,0.03,0.05,59
11141,461504,Taldrik Luminarc Trianon 25cm,"Taldrik Everyday 26,5cm, ARC, 1 tk",2.99,2.49,2.99,2.49,59
1598,282203,Maasuitsusink A-Vorst vp kg,"Maamehe suitsusink, NÕO, 105 g",3.13,2.39,9.49,22.76,59
10064,7235127,Kangasmask Garnier Nutri Bomb kookos,"Kangasmask Hyaluronic Aloe, 1 tk, GARNIER",2.89,3.19,90.31,3.19,59
491,971645,Mahe bataat Eco 500g,"Mahe Banaan, kg",3.99,2.99,7.98,2.99,59
8856,7228147,Juuksevärv GlissColor 6-0 loomulik helep,"Juuksevärv Olia 1.0 Deep Black, GARNIER, 1 tk",9.49,4.99,66.83,4.99,59
1972,992798,Delikatess-krevetimääre Veladis 150g,"Poke'-kauss krevetiga, SELVERI KÖÖK, 350 g",2.45,5.49,16.33,15.69,59
6955,811984,Püree I Love Eco lasanje 6k 120g,"Klassikaline kali, A.LE COQ, 2 L",1.59,1.89,13.25,0.95,59
13549,7217936,"Gaseeritud puuviljavein Rabarbra Mahe 0,75l",Karksi puuviljavein Mustsõstra 75 cl,14.99,5.99,19.99,7.99,59
6957,1002994,Püree Põnn õuna bio 4kuud 130g,"Õunapüree 4+ mahe, PÕNN, 130 g",1.39,1.39,10.69,10.69,59
1960,808083,Veise antrekoot steik Selection 200g,"Antrekoodi viil Eesti rohumaaveis, KARNI, 200 g",8.99,6.29,44.95,31.45,59
10056,7177414,Palsam Fructis Aloe Hydra bomb 200ml,"Palsam Fructis Good Bye Damage, GARNIER, 200 ml",3.79,3.99,18.95,19.95,59
7076,7142631,L.skp.Bellissima B403 hall-roosa 110/116,"Naiste sukkpüksid Special 40 den nero 1/2, BELLISSIMA",6.99,2.49,6.99,2.49,59
6972,811982,Püree I Love Eco köögiv.kana 6k 120g,"Kanaroog riisi ja köögiviljadega 6+, SEMPER, 120 g",1.59,1.79,13.25,14.92,59
9029,7200612,Kuivšampoon Syoss Pure Fresh 200ml,"Kuivšampoon XXL Volume, BATISTE, 200 ml",7.29,6.69,36.45,33.45,59
6752,813672,Tee Selection by Rimi Gunpowder 90g,"Kondoom Fun Selection, BILLY BOY, 3 tk",3.89,1.99,43.22,0.66,59
1275,993302,Juust Irish Cheddar Dublin Red riiv 150g,"Riivjuust Cheddar, VALIO, 200g",2.59,2.59,17.27,12.95,59
40,981674,PT Minisaiad kreveti ja tomatikreem. 330g,"Kreveti-munasalat, SELVERI KÖÖK, 360 g",13.99,5.29,42.39,14.69,59
13128,1362898,Õlu Taurus 1l pet,"Õlu Saku Taurus, 500 ml",2.59,1.49,2.59,2.98,59
11241,7052936,Küürimissvamm Vileda Miraclean 2tk,"Svammid Miraclean, VILEDA, 2 tk",2.99,3.39,1.5,1.7,59
11254,7008551,Sukad PC La rochelle 20den nero 2,"Naiste sukkpüksid Riposante 40 den nero 1/2, POMPEA",7.69,4.99,7.69,4.99,59
2625,811850,Lavaširullid kuumsuitsulõhega 210g,"Singirullid maitserohelisega, SELVERI KÖÖK, 240 g",3.29,5.09,15.67,21.21,59
369,986448,"Tomat Romantica Rimi 1kl, 300g","Tüümian, SANTA MARIA, 10 g",3.59,0.69,11.97,69.0,59
8929,797034,Kehakreem Palmer's kakaovõi 250ml,"Kalamaksaõli, MÖLLER'S, 250 ml",8.19,10.99,32.76,43.96,59
7539,7169943,L.skp.Bellissima Luna 15 natur 10/12 2pr,"Naiste sukkpüksid Basic 20 den, Bellissima, miele 5",4.49,3.49,4.49,3.49,59
7538,7169932,L.skp.Bellissima Luna 15 natur 12/14 2pr,"Naiste sukkpüksid Basic 20 den, Bellissima, miele 4",4.49,3.49,4.49,3.49,59
13594,7234602,"Muu alk.jook Koskenkorva Mojito 15% 0,5l","Liköör KOSKENKORVA Minttu, 50 cl",10.19,11.99,20.38,23.98,59
8432,7034512,Öökreem Puhas Loodus vananem. vastu 75ml,"Kätekreem oliiviõliga, PUHAS LOODUS, 75 ml",4.99,2.69,66.53,35.87,59
6256,810990,Mahekohv I Love Eco keskmine röst 450g,"Kohvioad keskmine röst, EATNEAT, 1 kg",7.09,16.99,15.76,16.99,59
7301,7191806,Mähkmed Eco by Naty S2 3-6 kg 33tk,"Mähkmed Premium Care S2, PAMPERS, 4-8 kg/ 23tk",14.19,5.99,0.43,0.26,59
8459,403282,Pooriplaastrid ninale Nivea 6 tk,"Pipraplaaster, KAIGERT, 1 tk",6.99,0.79,0.7,0.79,59
2654,813844,Veiselihaburger Rimi Express 127g,"Veiselihapüree mahe 4+, HIPP, 125 g",1.99,2.99,15.67,23.92,59
2593,803850,Skandinaavia leib kanaga Rimi 160g,"Paalia marinaadis, LEOKI KALA, 530 g",2.79,13.99,17.44,26.4,59
2592,273585,Supp borš mamma 300g,"Kana-köögivilja püreesupp, MAMMA, 300 g",2.39,2.59,7.97,8.63,59
13151,1367865,"Õlu Õllenaut Jõulu laager 5,2%vol 0,33l","Õlu  Hele, ÕLLENAUT, 500 ml",2.99,1.99,9.06,3.98,59
11307,7142631,L.skp.Bellissima B403 hall-roosa 110/116,"Naiste sukkpüksid Special 40 den nero 1/2, BELLISSIMA",6.99,2.49,6.99,2.49,59
1102,961171,Pardirasv 210g,"Tsinksalv, PAIRA, 23 g",4.99,2.99,23.76,130.0,59
6297,164843,Jook pirni-õuna Drako 200ml,"Pirni-õunajook kõrrega Draakoni, PÕLTSAMAA, 200 ml",0.52,0.49,2.6,2.45,59
10201,7240518,Laste sokid I Love Eco 3 paari 25-27,"Naiste sokid 20 den, 2-paari nero, POMPEA, Üks suurus",4.99,4.99,4.99,2.5,59
6304,1358820,"Allikavesi karboniseerimata Rimi 0,5l","Toorpiim pastöriseerimata, NOPRI, 1 l",0.37,1.89,0.74,1.89,59
2572,939144,Sõrnikud 320g,"Minikurgid, CITRES, 290g",3.09,2.49,9.66,15.56,59
1137,285318,Juust Mexicana Ilchester kg,"Juust Mini, ANDRE FARM, kg",5.3,16.99,21.19,16.99,59
10197,7240495,Laste sokid I Love Eco 3 paari 25-27,"Naiste sokid 20 den, 2-paari nero, POMPEA, Üks suurus",4.99,4.99,4.99,2.5,59
2555,812946,Hummus Rimi Planet oliividega 180g,"Riivitud juust, ZANETTI, 40 g",2.09,0.99,11.61,24.75,59
7543,7190999,L.skp.Bellissima B423 nat.valge 146/152,"Naiste sukkpüksid Special 40 den miele 1/2, BELLISSIMA",6.99,2.49,6.99,2.49,59
6241,136947,"Jook maasika-õuna-virsiku 0,2l Tymbark","Mustsõstra-õuna-vaarika mahlajook, PÕLTSAMAA, 2 L",0.49,2.29,2.45,1.15,59
7394,7174356,Rinnapadjad ühekord libisemisk. 60 tk,"Kummikindad ühekordsed S, MCLEAN, 10 tk",8.49,1.99,8.49,0.2,59
46,982463,PT Korvikesed tuunikalakreemiga 300g,"Poke'-kauss tuunikalaga, SELVERI KÖÖK, 350 g",12.69,5.49,42.3,15.69,59
2734,100341,Jahu T-550 punane Kalew 1kg,"Jahikalender, 1 tk.",1.39,2.8,1.39,2.8,59
334,294028,Kooreiiris 180g,"Koorejäätis, REGATT, 480 g",1.69,2.49,9.39,5.19,59
8955,7133141,Isepruunistav sprei St. Moriz med 150ml,"Ihupiim Sun Touch isepruunistav, NIVEA, 400 ml",8.69,9.49,57.93,23.72,59
56,954966,PT Lihtne kartuli-munasalat 1kg,"Kartulimaitseaine pakk, SANTA MARIA, 100 g",6.49,1.89,6.49,18.9,59
9660,7170539,Dušigeel Bernangen nutritive 400ml,"Dušigeel Care&Star Fruit, NIVEA, 500 ml",8.99,5.99,22.47,11.98,59
8954,7116252,Isepruunistav vaht St. Moriz med 250ml,"Ihupiim Sun Touch isepruunistav, NIVEA, 400 ml",8.69,9.49,43.45,23.72,59
54,979057,PT Sushi Set komplekt 1100g,"Pintslikomplekt, TOP POINT, 10 tk",21.99,2.99,19.99,0.3,59
6135,1358780,"Allikavesi karboniseerimata Rimi 0,75l","Karboniseerimata aluseline mineraalvesi Originaal, VÄRSKA, 1,5 L",0.51,1.49,0.68,0.99,59
6141,1361928,Õuna-kirsimahl Galicia NFC 100% 1l,"Sidrunimahl, SICILIA, 200 ml",2.29,1.79,2.29,8.95,59
8953,7116239,Isepruunistav vaht St. moriz dark 200ml,"Ihupiim Sun Touch isepruunistav, NIVEA, 400 ml",8.69,9.49,43.45,23.72,59
11741,7251767,Patareid Energizer Alkaline Power AA 8tk,"Patareid Xtralife alkaline AA, KODAK, 10 tk",6.99,4.49,0.87,0.45,59
7560,7191021,L.skp.Bellissima B423 nat.valge 122/128,"Naiste sukkpüksid Special 40 den miele 1/2, BELLISSIMA",6.99,2.49,6.99,2.49,59
2672,977119,Kinoa-kanatops 270g,"Köömned, ANATOLS, 30 g",3.59,0.45,0.0,15.0,59
2659,812953,Girasoli Selection by Rimi lõhega 250g,"Sojaletsitiini graanulid, REFORMI, 250 g",3.19,15.99,12.76,63.96,59
743,803731,Juust Feta mahe I Love Eco 150g,"Eesti juust, VALIO, 350 g",3.19,4.49,21.27,12.83,59
8951,7243544,Mask ja palsam 2in1 vanilje. 300ml,"Sarvesai vanilje-maasika, 7DAYS, 60 g",8.59,0.69,28.63,11.5,59
45,981324,PT Minisaiad pardi ja sinihallitusj. 270g,"Sinihallitusjuust Niva, MADETA, 110 g",6.99,1.69,25.89,15.36,59
11251,7257895,Lõhnaküünal Muller Pro Nature lavendel,"Šampoon Lõõgastav lavendel, URTEKRAM, 250 ml",9.99,8.99,9.99,35.96,59
11732,7222863,"Lenor Diamond & Lotus Flower, 1420 ml","Pesuloputusvahend Emerald & Ivory flower, LENOR, 1,42 l",6.99,6.99,4.92,4.92,59
6231,1368255,"Alk.vaba jook Saku on Ice Mango 0,5l purk","Hele õlu Saku On Ice, SAKU, 330 ml pudel",1.19,1.29,2.38,3.91,59
344,980779,Kanepi - tatrakama Tarmere 300g,"Mustasõstramoos, MEIE MARI, 350g",5.05,2.49,16.83,7.11,59
8959,7192066,Päevakreem Lumene Klassikko AntiAge 50ml,"Päevakreem Triple Active, L´OREAL, 50 ml",16.79,9.99,335.8,199.8,59
862,268415,Tiramisu 500g,"Linajahu, , 500 g",4.99,2.39,9.98,4.78,59
733,201005,Juust Dor Blu 100g,"Toorjuust, EXQUISA, 200 g",1.95,2.09,19.5,10.45,59
10231,7233529,Pliatsite komplekt Centrum 4 HB,"Sulgpallireketite komplekt, 1tk",0.59,5.59,0.59,5.59,59
9709,7188652,Silmamask Garnier Moisture apelsiniga 6g,"Apelsini-šokolaadi tort, PAGARINI, 870 g",1.99,18.99,331.67,21.83,59
9047,760242,Jum.kreem Maybelline Satin 30 Cane. 30ml,"Kreem Creme&Soft, NIVEA, 200 ml",16.09,6.49,536.33,32.45,59
1067,942836,Või selitatud Ghee Amrita 200ml,"Küpsetatud oad, CAMPAGNA, 400 g",5.29,0.79,26.45,3.29,59
6637,810992,Mahekohv I Love Eco Peru 450g,"Jahvatatud mahekohv Intenso, SEGAFREDO, 450g",7.09,7.99,15.76,17.76,59
11670,7232814,EL  Botanica Vetiver & Sandlipuu 19 ml,"Lavendeli saunaõli, JOH.VÖGELE, 10 ml",10.39,6.99,577.22,699.0,59
6647,808672,Tee lahustuv sidruni Rimi 350g,"Kohupiimapasta sidruni-laimi laktoosivaba, TERE, 300 g",2.19,1.39,6.26,4.63,59
1194,811635,Või selitatud Rimi Planet 500ml,"Riisihelbed, TARTU MILL, 500 g",10.99,1.89,24.42,3.78,59
11052,7246423,Voodilina kummiga Ica Basic 90x200+25cm,"Voodilina kummiga, TEKSTIILIKOMPANII, 160x200+30 cm",9.99,26.9,9.99,26.9,59
2413,948701,Juurika leivasnäkid peedi Fazer 120g,"Juurikaröst pastinaagi ja porgandiga, FAZER, 450 g",1.85,1.79,15.42,3.98,59
589,299520,Kalanhoe 15cm potis,Krüsanteem potis,6.99,5.99,0.0,5.99,59
2479,983793,Nisu peenleib Pärnamäed 500g,"Isa peenleib, LEIBUR, 355 g",1.69,0.89,3.38,2.51,59
7208,803374,Mähkmed Loving Touch maxi 9-18kg 50tk,"Mähkmed Elite Soft 4 8-14kg, HUGGIES, 60tk",8.48,20.9,0.17,0.35,59
6581,1360638,Avokaadomahl ja püree Kadarbiku 750ml,"Avokaado karbis Ready to Eat, 2tk",6.49,1.99,8.65,1.0,59
9559,7258245,Kehakoorija Natura Siberica Icy Ginger 300ml,"Hambapasta Kamchatkan mineral, NATURA SIBERICA, 130 g",7.99,3.99,18.16,39.9,59
6620,804291,"Tee must Rimi Basic 20x1,5g","Must purutee Classic, AHMAD, 100g",0.75,2.49,25.0,24.9,59
8878,7228223,Dušig. Planeta Organica No Stress 500ml,Santa Tresa Il Grillo Supmante Organic 75 cl,5.49,16.99,10.98,22.65,59
6636,810993,Kohvioad I Love Eco tume röst 450g,"Filtrikohv tume röst Kharisma, LÖFBERGS, 500 g",8.99,5.99,19.98,11.98,59
8531,7235071,Terad Wilkinson Sword Hydro 5 4tk,"Varuterad Quattro Titanium Vintage, WILKINSON SWORD, 4 tk",25.55,19.99,6.39,5.0,59
10160,7225543,Vannipall Beauty Jar Sex Bomb 150g,"Deodorant Pearl & Beauty naistele, NIVEA, 150 ml",1.59,3.99,0.0,26.6,59
11050,7174480,Käsilipp 15x24cm,"Eesti käsilipp väike, 9x14 cm",1.99,1.99,1.99,1.99,59
8879,7228224,Dušig. Planeta Organica Cher. Spl. 500ml,"Dušigeel Care&Star Fruit, NIVEA, 500 ml",5.49,5.99,10.98,11.98,59
402,947058,"Rukola VEG 1kl, 100g","Rukola, SELVER, 75 g",1.39,1.29,13.9,17.2,59
2414,906169,Tosca saiake 100g,"Lõunasink, OSKAR, 300 g",0.92,2.79,9.2,9.3,59
13191,7074874,"Kpn.vein Goru 0,75l","Viin MOROSHA Spring, 20 cl",9.99,4.99,13.32,24.95,59
13198,7031400,"Rumm Plantation Barbados Grande Reserve 0,7l","Rumm BACARDI Reserva Ocho, 70 cl",26.99,37.9,38.56,54.14,59
7396,7275248,Küpsis Fleur Alpine õunamahla 6k 120g,"Õunamahl 100%, PFANNER, 2 l",3.59,3.49,29.92,1.75,59
10152,7126996,Hambapasta Vademecum Junior 6+ 75ml,"Hambapasta Green Clean Junior 6+, JORDAN, 50 ml",3.59,3.19,0.0,63.8,59
8568,7066420,"Huulepalsam Himalaya Kakao 4,5g","Palsam Takjas, NATAVA, 250 ml",2.29,5.99,458.0,23.96,59
11053,7257901,Küünal MULLER roosid 4 h 18 tk.,"Prügikotid 18l, MCLEAN, 40 tk",3.19,1.29,3.19,0.03,59
9869,7247256,Päevitusjärgnekreem-geel Nivea Sun 175ml,"Päevitusjärgne piim, SOLAR, 150 ml",10.99,5.99,62.8,39.93,59
13178,773783,"Vahuvein Don Luciano Brut 0,75l","Vahuvein alkoholivaba, BARTON & GUESTIER, 75 cl",7.49,6.49,9.99,8.65,59
418,900263,"Paprika magus Rimi 1kl, 250g","Juustu täidisega paprika, GRIKIOS, 250 g",2.19,4.99,8.76,19.96,59
13210,102205,"Liköör Jägermeister 35% 0,7l","Ürdiliköör PIRITA, 35 cl",19.49,5.99,27.84,17.11,59
2514,918681,Täisterarukkileib pärmita Pärnamäed 400g,"Täistera pruun riis, VESKI MATI, 400 g",1.39,1.29,0.0,3.23,59
6461,1350568,"Jäätee Rohelise tee maits. Lipton 0,5l pet","Roheline tee mandarini/apelsini püramiid kotis 20pk, LIPTON, 36 g",1.09,1.99,2.18,55.28,59
13454,1363738,"Muu alk.jook Jack Daniel's & Cola 5% 0,33l","Long Drink Jack Daniel's Cola, JACK DANIEL´S , 330 ml",2.69,2.69,8.15,8.15,59
13172,7083124,"Kpn. vahuvein Gancia Prosecco 0,75l",Torres San Valentin Garnacha 75 cl,11.69,6.99,15.59,9.32,59
11343,7019068,Õhuvärskendaja kuiv kohv,"Õhuvärskendaja täide, GLADE, 10 ml",1.09,2.49,1.09,249.0,59
11365,465364,Majapidamislapp Wettex väike,"Majapidamislapid universaalsed, SELVER, 3 tk",0.79,0.69,0.79,0.23,58
9358,813859,Vedelseep Oreon oliiv pumbaga 1l,"Vedelseep Olive Milk, PALMOLIVE, 300 ml",1.75,2.99,1.75,9.97,58
4677,155747,Ploomid pehmed ICA öko 200g,"Ploomimehu ÖKO 4+, PÕNN, 240 ml",3.99,1.69,19.95,7.04,58
7707,7272124,Laste sokid Mywear 25-36,"Naiste sukkpüksid Top 20den, POMPEA, 3",1.99,1.99,0.0,1.99,58
7395,7275232,Küpsis Fleur Alpine viinamarja 6k 120g,"Viinamarjamahl, GRANINI, 250 ml",3.59,1.09,29.92,4.36,58
7409,7260744,Kitsepiimasegu Kabrita2 6-12kuud 800g,"Kitsepiimasegu nr2 6+, HOLLE, 400 g",50.99,15.99,63.74,39.98,58
9409,7180950,Palsam gk expr.rep. supreme length 200ml,"Palsam Purple Reign, NOUGHTY, 250 ml",6.79,5.99,33.95,23.96,58
12306,7241458,Käterätik ICA 50x100 kollane,"Kiivi kollane, 500 g",5.99,1.99,5.99,3.98,58
118,977565,Kissellimaius Ploom Nopri 180g,"Jogurt kirsi-ploomi, HELLUS, 350 g",1.45,1.19,8.06,3.4,58
7057,7150572,Püree Kabrita metsm.-õun-kitsep.6+k 100g,"Määre läätse ja karriga, NOA, 175 g",3.49,2.69,34.9,15.37,58
4450,1008064,Segujahu banaanileib City Taste 400g,"Pastakaste Basilico, BARILLA, 400 g",3.29,2.39,8.22,5.98,58
7403,7275247,Kaeraküpsis Fleur Alpine 9k 120g,"Rapsiõli, KALEW, 1 l",3.59,3.99,29.92,3.99,58
12242,7252909,Terasest kööginudage Maku komplekt 5tk,"Joonlaudade komplekt, MAPED, 4 osaline",13.99,0.89,2.8,0.89,58
11432,7252796,Näopuhastusseade Esperanza Joy,"Nõudepesumasina puhastusvedelik, ORO, 250ml",6.59,2.49,6.59,9.96,58
4451,1002360,Nisujahu 0 Manitoba Il Molino Chiavazza 1kg,"Alkoholivaba õlu Mango, SAKU ON ICE, 500 ml",3.69,1.19,3.69,2.38,58
11425,7253654,Üldpuhast.konsent. Gr&Laim Mayeri Org. 500ml,"Katlakivieemaldaja, MAYERI, 500 ml",3.49,1.39,6.98,2.78,58
10721,608422,Lamp külmkapile Osram 25W E14 T26/57,"LED lamp küünal C35 420LM E14, POWER, 1 tk",2.05,1.49,2.05,1.49,58
12248,7190998,L.skp.Bellissima B423 nat.valge 98/104,"Naiste sukkpüksid Basic 20 den, Bellissima, miele 3",6.99,3.49,6.99,3.49,58
